AGNO;RBD;DGV_RBD;NOM_RBD;LET_RBD;NUM_RBD;COD_REG_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;COD_ENSE;APR_HOM_01;APR_HOM_02;APR_HOM_03;APR_HOM_04;APR_HOM_05;APR_HOM_06;APR_HOM_07;APR_HOM_08;APR_HOM_TO;APR_MUJ_01;APR_MUJ_02;APR_MUJ_03;APR_MUJ_04;APR_MUJ_05;APR_MUJ_06;APR_MUJ_07;APR_MUJ_08;APR_MUJ_TO;REP_HOM_01;REP_HOM_02;REP_HOM_03;REP_HOM_04;REP_HOM_05;REP_HOM_06;REP_HOM_07;REP_HOM_08;REP_HOM_TO;REP_MUJ_01;REP_MUJ_02;REP_MUJ_03;REP_MUJ_04;REP_MUJ_05;REP_MUJ_06;REP_MUJ_07;REP_MUJ_08;REP_MUJ_TO;RET_HOM_01;RET_HOM_02;RET_HOM_03;RET_HOM_04;RET_HOM_05;RET_HOM_06;RET_HOM_07;RET_HOM_08;RET_HOM_TO;RET_MUJ_01;RET_MUJ_02;RET_MUJ_03;RET_MUJ_04;RET_MUJ_05;RET_MUJ_06;RET_MUJ_07;RET_MUJ_08;RET_MUJ_TO;TRA_HOM_01;TRA_HOM_02;TRA_HOM_03;TRA_HOM_04;TRA_HOM_05;TRA_HOM_06;TRA_HOM_07;TRA_HOM_08;TRA_HOM_TO;TRA_MUJ_01;TRA_MUJ_02;TRA_MUJ_03;TRA_MUJ_04;TRA_MUJ_05;TRA_MUJ_06;TRA_MUJ_07;TRA_MUJ_08;TRA_MUJ_TO
2008;2138;5;ESCUELA ALBERTO BLEST GANA;G;479;6;6101;RANCAGUA;1;0;110;11;7;8;7;10;6;2;5;56;8;8;4;7;5;7;8;6;53;3;2;2;0;2;2;0;1;12;0;1;0;2;1;0;2;0;6;2;0;2;0;1;2;1;0;8;1;0;0;1;0;0;3;1;6;0;0;1;0;1;0;0;0;2;0;1;1;0;0;0;0;0;2
2008;2139;3;COLEGIO VIRGINIA BRAVO S.;F;51;6;6101;RANCAGUA;1;1;110;6;11;15;8;9;15;13;10;87;7;9;15;9;17;5;9;10;81;1;2;4;2;0;0;1;0;10;2;1;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;4
2008;2140;7;COLEGIO AUGUSTO D HALMAR;G;15;6;6101;RANCAGUA;1;1;110;20;20;23;22;22;20;20;24;171;23;17;19;23;17;16;23;17;155;0;2;2;3;3;2;1;1;14;1;3;1;1;1;1;1;0;9;0;1;0;0;0;0;1;0;2;0;1;0;0;0;1;0;1;3;2;2;1;0;0;0;0;0;5;2;1;2;0;0;1;0;0;6
2008;2143;1;COLEGIO HERMANOS CARRERA;G;22;6;6101;RANCAGUA;1;0;110;22;18;35;30;32;38;30;25;230;17;25;23;26;27;25;36;24;203;3;0;1;2;2;5;1;0;14;1;0;2;2;1;1;2;0;9;5;0;1;1;2;3;1;2;15;2;0;0;0;1;2;1;0;6;4;3;2;1;4;1;0;0;15;3;0;0;3;2;3;2;0;13
2008;2145;8;COLEGIO MARTA BRUNET;G;27;6;6101;RANCAGUA;1;1;110;6;8;8;8;7;9;0;0;46;5;11;6;6;1;3;0;0;32;1;0;1;0;1;2;0;0;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;2146;6;COLEGIO MANUEL ROJAS;G;476;6;6101;RANCAGUA;1;0;110;7;3;4;3;0;0;0;0;17;3;2;4;3;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2008;2147;4;COLEGIO PDTE. JOSE MANUEL BALMACEDA;G;478;6;6101;RANCAGUA;1;1;110;12;10;11;5;9;7;12;6;72;13;4;9;4;9;11;3;3;56;1;4;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;3;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;3;0;2;0;0;0;0;0;0;2
2008;2148;2;COLEGIO JUVENCIO VALLE;G;483;6;6101;RANCAGUA;1;1;110;0;1;1;0;1;0;0;0;3;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;2150;4;INSTITUTO SAGRADO CORAZON;.;5;6;6101;RANCAGUA;3;0;110;0;0;0;0;0;0;0;0;0;45;43;38;42;44;43;42;42;339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;3;2;9
2008;2150;4;INSTITUTO SAGRADO CORAZON;.;5;6;6101;RANCAGUA;3;0;310;0;0;0;0;0;0;0;0;0;44;37;31;43;0;0;0;0;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2008;2151;2;COLEGIO SANTA MARIA;.;14;6;6101;RANCAGUA;3;0;110;57;35;47;39;48;58;40;43;367;57;48;42;46;39;35;38;34;339;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;2;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8;0;0;1;0;0;0;0;9;6;1;0;1;1;3;0;0;12
2008;2153;9;COLEGIO SANTA MARIA GORETTI;.;18;6;6101;RANCAGUA;3;0;110;9;15;6;4;14;9;8;10;75;8;8;6;8;14;13;15;16;88;0;0;0;0;0;3;2;2;7;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;4;0;0;1;0;0;1;0;0;2
2008;2153;9;COLEGIO SANTA MARIA GORETTI;.;18;6;6101;RANCAGUA;3;0;310;29;27;33;30;0;0;0;0;119;34;21;36;36;0;0;0;0;127;7;10;6;0;0;0;0;0;23;10;8;2;0;0;0;0;0;20;10;2;0;1;0;0;0;0;13;3;1;2;2;0;0;0;0;8;3;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;1
2008;2155;5;COLEGIO WHIPPLE SCHOOL;.;25;6;6101;RANCAGUA;3;0;110;44;67;22;19;30;21;21;27;251;40;34;24;26;14;22;21;16;197;3;1;1;1;1;0;1;0;8;4;3;0;0;0;0;0;0;7;0;0;0;1;0;0;0;0;1;2;1;0;0;0;2;0;1;6;4;3;1;1;2;2;4;0;17;5;2;0;2;0;2;1;6;18
2008;2159;8;COLEGIO INFANTES DE OHIGGINS;.;11;6;6101;RANCAGUA;3;0;110;49;49;55;42;52;47;44;42;380;32;22;32;30;28;31;36;37;248;2;1;0;2;4;0;1;0;10;0;0;0;1;0;1;1;0;3;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;2;1;0;2;0;0;0;3;3;9;0;0;1;0;2;0;0;0;3
2008;2160;1;JULIO VALENZUELA N 25;.;2;6;6101;RANCAGUA;3;0;110;7;12;9;18;12;13;10;13;94;7;7;6;13;8;7;7;16;71;0;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2;0;9;0;0;0;1;1;0;2;0;4;0;1;1;0;2;2;1;2;9;0;2;0;0;0;1;0;0;3
2008;2162;8;COLEGIO PARTICULAR ADVENTISTA;.;56;6;6101;RANCAGUA;3;0;110;14;19;19;12;13;12;6;12;107;12;7;11;14;13;12;13;13;95;0;1;2;2;1;4;3;1;14;0;0;3;1;1;0;0;0;5;0;0;0;3;0;0;0;0;3;1;0;0;0;0;0;0;0;1;0;1;0;3;0;0;2;0;6;1;0;0;0;1;1;0;1;4
2008;2163;6;COLEGIO CUISENAIRE;.;49;6;6101;RANCAGUA;3;0;310;35;37;43;42;0;0;0;0;157;41;50;66;71;0;0;0;0;228;6;5;14;2;0;0;0;0;27;4;5;6;0;0;0;0;0;15;1;4;2;1;0;0;0;0;8;5;1;2;0;0;0;0;0;8;1;1;1;0;0;0;0;0;3;2;3;0;0;0;0;0;0;5
2008;2164;4;COLEGIO GABRIELA MISTRAL N 31;.;22;6;6101;RANCAGUA;3;0;110;21;22;18;25;18;19;26;17;166;16;16;16;18;17;17;24;18;142;0;0;0;0;2;0;1;1;4;0;0;0;0;2;0;1;6;9;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;3;0;0;1;0;1;1;1;0;4
2008;2164;4;COLEGIO GABRIELA MISTRAL N 31;.;22;6;6101;RANCAGUA;3;0;310;28;35;22;34;0;0;0;0;119;51;41;16;31;0;0;0;0;139;7;2;2;1;0;0;0;0;12;4;2;2;0;0;0;0;0;8;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
2008;2165;2;NIÑO JESUS DE PRAGA;.;1;6;6101;RANCAGUA;3;0;110;23;41;39;50;44;40;34;39;310;29;28;43;36;41;43;45;41;306;1;1;1;0;3;1;7;5;19;3;6;1;1;2;3;2;2;20;0;1;1;1;0;0;0;0;3;0;1;0;1;0;0;2;1;5;0;3;1;1;1;1;1;0;8;3;1;1;2;0;2;0;2;11
2008;2165;2;NIÑO JESUS DE PRAGA;.;1;6;6101;RANCAGUA;3;0;310;19;17;12;8;0;0;0;0;56;19;23;21;21;0;0;0;0;84;2;1;1;0;0;0;0;0;4;2;1;0;0;0;0;0;0;3;0;1;1;0;0;0;0;0;2;3;2;0;0;0;0;0;0;5;0;0;3;0;0;0;0;0;3;1;1;0;0;0;0;0;0;2
2008;2166;0;INSTITUTO REGIONAL DE EDUCACION;.;21;6;6101;RANCAGUA;3;0;110;40;34;32;34;38;35;28;22;263;32;27;35;29;29;34;47;20;253;0;2;0;1;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;3;0;0;0;1;1;0;1;0;3
2008;2166;0;INSTITUTO REGIONAL DE EDUCACION;.;21;6;6101;RANCAGUA;3;0;310;48;39;52;44;0;0;0;0;183;71;77;52;48;0;0;0;0;248;2;1;5;0;0;0;0;0;8;2;3;10;0;0;0;0;0;15;1;0;3;0;0;0;0;0;4;1;0;1;0;0;0;0;0;2;0;4;1;0;0;0;0;0;5;1;0;0;0;0;0;0;0;1
2008;2167;9;INSTITUTO SEWELL;.;6;6;6101;RANCAGUA;3;0;110;0;0;9;9;4;8;6;12;48;0;0;8;1;4;2;6;5;26;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2008;2167;9;INSTITUTO SEWELL;.;6;6;6101;RANCAGUA;3;0;310;22;28;18;27;0;0;0;0;95;18;24;22;13;0;0;0;0;77;5;5;1;0;0;0;0;0;11;8;2;6;0;0;0;0;0;16;4;3;3;2;0;0;0;0;12;5;4;1;1;0;0;0;0;11;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;2
2008;2170;9;COLEGIO JAVIERA CARRERA;.;20;6;6101;RANCAGUA;3;0;110;50;44;27;34;46;44;38;37;320;27;35;41;37;31;39;21;22;253;1;0;0;1;4;1;2;0;9;0;0;1;0;1;2;1;0;5;1;0;0;0;1;0;1;0;3;1;0;0;0;0;0;0;1;2;0;1;0;1;2;0;0;0;4;0;1;2;0;1;4;1;0;9
2008;2171;7;COLEGIO ANDRES BELLO;.;54;6;6101;RANCAGUA;3;0;110;8;10;6;9;10;16;12;9;80;5;8;11;12;10;10;10;14;80;1;1;2;1;4;2;2;2;15;0;0;0;0;0;1;5;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;3;2;0;0;0;0;0;0;0;2
2008;2171;7;COLEGIO ANDRES BELLO;.;54;6;6101;RANCAGUA;3;0;310;15;12;5;0;0;0;0;0;32;9;6;10;0;0;0;0;0;25;4;5;1;0;0;0;0;0;10;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;2;1;0;1;0;0;0;0;0;2
2008;2172;5;COLEGIO SAN LUIS;.;17;6;6101;RANCAGUA;3;0;110;14;11;17;14;12;12;13;13;106;5;12;8;6;16;11;14;11;83;2;3;3;1;6;1;1;0;17;0;0;1;0;3;2;1;4;11;4;1;1;2;0;1;1;0;10;0;0;0;0;0;1;0;0;1;2;1;0;1;0;1;1;0;6;2;0;1;0;0;0;0;0;3
2008;2173;3;COLEGIO BERNARDO O HIGGINS;.;48;6;6101;RANCAGUA;3;0;110;4;5;6;13;9;9;14;15;75;7;6;5;7;6;7;2;6;46;0;0;0;1;0;1;3;1;6;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;3
2008;2173;3;COLEGIO BERNARDO O HIGGINS;.;48;6;6101;RANCAGUA;3;0;310;20;11;10;14;0;0;0;0;55;7;11;10;11;0;0;0;0;39;6;2;0;0;0;0;0;0;8;4;3;1;0;0;0;0;0;8;3;2;1;0;0;0;0;0;6;2;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1
2008;2174;1;COLEGIO SANTO TOMAS;.;61;6;6101;RANCAGUA;3;0;110;28;29;25;30;34;38;37;33;254;8;16;11;8;27;27;21;21;139;0;1;2;0;0;1;0;1;5;0;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;1;5;0;0;0;0;1;0;0;1;2
2008;2177;6;COLEGIO WEBER SCHOOL;.;53;6;6101;RANCAGUA;3;0;110;0;5;9;4;7;10;8;6;49;0;5;1;8;4;5;9;12;44;0;0;1;1;2;5;1;0;10;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;2178;4;SAINT PAUL COLLEGE;.;23;6;6101;RANCAGUA;3;0;110;26;20;33;29;30;39;30;33;240;12;14;25;22;24;30;22;18;167;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;1;0;1;0;0;2;3;0;0;0;0;0;0;0;3
2008;2179;2;COLEGIO LOS CONQUISTADORES;.;15;6;6101;RANCAGUA;3;0;110;43;45;48;43;48;46;49;41;363;39;31;36;44;38;34;36;41;299;1;0;0;1;1;1;3;0;7;1;1;0;1;2;1;1;0;7;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;0;0;6;1;0;1;1;0;1;2;1;7
2008;2182;2;INSTITUTO EINSTEIN;.;27;6;6101;RANCAGUA;3;0;110;13;12;15;6;9;14;26;16;111;8;10;10;10;8;15;7;13;81;1;2;0;0;0;0;0;0;3;1;2;2;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;0;0;0;6;0;0;0;1;2;0;0;0;3
2008;2183;0;INSTITUTO SAN ANDRES;.;19;6;6101;RANCAGUA;3;0;110;12;17;19;14;14;17;18;21;132;10;17;8;15;23;24;22;15;134;1;0;0;1;0;0;1;0;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;0;5;0;1;1;0;1;0;2;2;7
2008;2183;0;INSTITUTO SAN ANDRES;.;19;6;6101;RANCAGUA;3;0;310;28;21;15;18;0;0;0;0;82;17;22;18;12;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;2
2008;2184;9;ESCUELA BUEN PASTOR;.;3;6;6101;RANCAGUA;3;1;110;11;10;7;6;8;3;7;6;58;7;3;4;6;9;8;9;4;50;2;1;2;0;3;1;0;1;10;0;0;0;0;1;0;0;1;2;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;2;2;0;0;0;0;0;1;1;4;0;1;0;0;0;1;2;0;4
2008;2185;7;COLEGIO ALONSO DE ERCILLA;.;10;6;6101;RANCAGUA;4;0;110;10;16;4;7;9;9;8;14;77;4;4;2;4;16;2;9;5;46;0;0;0;0;0;1;0;2;3;0;2;0;0;0;1;1;2;6;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;1
2008;2185;7;COLEGIO ALONSO DE ERCILLA;.;10;6;6101;RANCAGUA;4;0;310;16;24;12;29;0;0;0;0;81;13;24;17;11;0;0;0;0;65;3;1;4;1;0;0;0;0;9;6;0;2;6;0;0;0;0;14;2;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;0;3;2;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2008;2191;1;COLEGIO SAGRADO CORAZÓN;.;1;6;6101;RANCAGUA;4;0;110;0;0;0;0;0;0;0;0;0;24;21;19;19;24;35;28;30;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;0;5
2008;2191;1;COLEGIO SAGRADO CORAZÓN;.;1;6;6101;RANCAGUA;4;0;310;0;0;0;0;0;0;0;0;0;45;44;43;59;0;0;0;0;191;0;0;0;0;0;0;0;0;0;2;2;5;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;2194;6;INSTITUTO INGLES RANCAGUA;.;3;6;6101;RANCAGUA;4;0;110;45;44;41;47;43;49;40;43;352;37;32;50;38;41;46;42;42;328;1;2;1;1;0;0;0;0;5;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;0;1;0;0;0;0;0;0;1
2008;2194;6;INSTITUTO INGLES RANCAGUA;.;3;6;6101;RANCAGUA;4;0;310;56;39;34;37;0;0;0;0;166;30;45;49;57;0;0;0;0;181;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;5;1;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;2198;9;COLEGIO LA MERCED;.;16;6;6101;RANCAGUA;4;0;110;2;0;0;4;4;0;7;5;22;0;0;0;0;1;0;5;5;11;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;2198;9;COLEGIO LA MERCED;.;16;6;6101;RANCAGUA;4;0;310;17;12;16;8;0;0;0;0;53;2;1;5;7;0;0;0;0;15;1;3;0;1;0;0;0;0;5;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;2200;4;INSTITUTO O HIGGINS;.;2;6;6101;RANCAGUA;4;0;110;78;77;84;85;84;88;81;93;670;60;63;57;63;70;69;64;64;510;1;0;1;0;0;0;2;1;5;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;1
2008;2200;4;INSTITUTO O HIGGINS;.;2;6;6101;RANCAGUA;4;0;310;77;81;100;124;0;0;0;0;382;69;59;46;0;0;0;0;0;174;8;1;1;0;0;0;0;0;10;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2008;2205;5;LICEO PROFESOR MISAEL LOBOS MONROY;C;8;6;6106;GRANEROS;2;0;310;96;55;20;36;0;0;0;0;207;94;97;24;30;0;0;0;0;245;19;16;5;3;0;0;0;0;43;16;2;0;1;0;0;0;0;19;25;5;4;1;0;0;0;0;35;12;11;3;2;0;0;0;0;28;3;2;0;0;0;0;0;0;5;1;1;1;0;0;0;0;0;3
2008;2205;5;LICEO PROFESOR MISAEL LOBOS MONROY;C;8;6;6106;GRANEROS;2;0;410;0;0;14;12;0;0;0;0;26;0;0;12;27;0;0;0;0;39;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;2205;5;LICEO PROFESOR MISAEL LOBOS MONROY;C;8;6;6106;GRANEROS;2;0;610;0;0;17;23;0;0;0;0;40;0;0;57;52;0;0;0;0;109;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;2;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;2206;3;ESCUELA SIXTO MENDEZ PARADA;D;36;6;6106;GRANEROS;2;0;110;30;36;34;41;38;54;38;42;313;26;37;34;39;31;34;44;44;289;1;1;1;6;6;1;2;0;18;0;2;0;4;2;0;0;1;9;0;0;1;1;1;0;2;2;7;0;0;0;0;0;0;0;0;0;1;2;1;2;3;2;2;0;13;5;0;3;0;1;2;1;0;12
2008;2207;1;ESCUELA HERNAN OLGUIN MAIBEE;D;54;6;6106;GRANEROS;2;0;110;37;35;38;44;49;44;38;47;332;44;39;31;33;38;33;45;36;299;7;3;0;2;2;8;2;0;24;0;0;1;0;1;1;1;0;4;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;2;1;4;2;2;3;2;1;2;0;3;15;1;0;2;2;1;1;1;0;8
2008;2209;8;ESCUELA R. P. ANTONIO TRDAN ARKO;E;50;6;6106;GRANEROS;2;0;110;35;18;14;17;20;22;24;33;183;21;14;21;21;18;27;28;29;179;1;2;4;0;2;2;2;1;14;1;0;0;0;1;1;1;1;5;3;1;0;0;0;4;2;1;11;1;0;0;0;1;0;0;1;3;1;0;0;1;2;1;3;1;9;1;0;0;2;0;1;0;0;4
2008;2210;1;ESCUELA VILLA LA COMPANIA;F;52;6;6106;GRANEROS;2;1;110;9;11;12;16;13;23;13;12;109;19;13;10;22;18;20;21;19;142;3;1;3;1;6;3;0;2;19;1;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;3;2;2;0;1;0;0;1;1;7
2008;2212;8;ESCUELA TUNICHE;F;53;6;6106;GRANEROS;2;1;110;9;13;15;12;13;11;10;13;96;10;7;10;9;10;16;8;11;81;0;2;0;0;4;4;3;0;13;0;1;0;0;4;0;0;0;5;1;1;4;0;1;2;1;1;11;1;0;0;0;1;0;0;1;3;1;1;0;1;2;0;0;0;5;1;1;0;1;2;0;1;0;6
2008;2214;4;ESCUELA LAS MERCEDES;G;481;6;6106;GRANEROS;2;1;110;3;4;1;0;0;0;0;0;8;2;0;5;1;0;0;0;0;8;1;1;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;2215;2;ESCUELA LAS HIGUERAS;G;482;6;6106;GRANEROS;2;1;110;3;2;2;4;1;5;0;0;17;3;1;2;3;4;4;0;0;17;0;3;0;0;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;2;0;0;0;3
2008;2217;9;COLEGIO NUESTRA SENORA;.;29;6;6106;GRANEROS;3;0;110;20;26;27;23;13;17;17;12;155;23;13;17;21;24;25;24;29;176;1;0;0;1;4;0;0;0;6;0;0;0;0;2;3;0;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;4
2008;2217;9;COLEGIO NUESTRA SENORA;.;29;6;6106;GRANEROS;3;0;310;23;17;16;25;0;0;0;0;81;19;24;26;30;0;0;0;0;99;1;2;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;2218;7;COLEGIO GRANEROS;.;31;6;6106;GRANEROS;3;0;110;34;46;46;44;26;43;32;30;301;42;36;42;44;41;46;42;44;337;3;0;0;0;2;1;2;0;8;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;1;2;0;1;2;0;1;8;0;1;0;1;1;0;2;0;5
2008;2218;7;COLEGIO GRANEROS;.;31;6;6106;GRANEROS;3;0;310;17;17;16;14;0;0;0;0;64;21;23;20;19;0;0;0;0;83;2;2;3;1;0;0;0;0;8;4;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;2219;5;ESCUELA AGRICOLA CRISTO OBRERO;.;73;6;6106;GRANEROS;3;0;710;43;44;56;48;0;0;0;0;191;23;37;24;34;0;0;0;0;118;7;3;3;2;0;0;0;0;15;2;0;0;0;0;0;0;0;2;3;1;0;0;0;0;0;0;4;3;1;1;0;0;0;0;0;5;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1
2008;2220;9;COLEGIO SAN MARTIN;.;32;6;6106;GRANEROS;3;0;110;5;8;4;4;6;8;4;9;48;7;5;6;4;6;7;9;8;52;0;0;2;1;0;2;1;1;7;0;1;1;0;1;1;2;0;6;1;1;2;1;4;1;0;0;10;0;0;1;0;1;3;0;0;5;0;0;0;0;0;1;1;0;2;0;0;0;1;0;0;1;0;2
2008;2222;5;LICEO ALBERTO HURTADO;C;9;6;6110;MOSTAZAL;2;0;310;14;13;20;26;0;0;0;0;73;35;17;25;31;0;0;0;0;108;11;9;3;5;0;0;0;0;28;6;3;5;7;0;0;0;0;21;3;1;0;2;0;0;0;0;6;5;1;0;1;0;0;0;0;7;0;1;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;4
2008;2222;5;LICEO ALBERTO HURTADO;C;9;6;6110;MOSTAZAL;2;0;361;0;0;16;0;0;0;0;0;16;0;0;16;0;0;0;0;0;16;0;0;2;0;0;0;0;0;2;0;0;2;0;0;0;0;0;2;0;0;2;0;0;0;0;0;2;0;0;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
